antecedent_id,consequent_id,support,confidence,lift,antecedent_name,consequent_name,antecedent_brand,consequent_brand,same_brand,antecedent_price,consequent_price,semantic_similarity
198,1261,0.000646830530401035,0.5714285714285714,504.8163265306123,Sữa Rửa Mặt St.Ives - St.Ives sữa rửa mặt tẩy tế bào chết dịu nhẹ 170g,Sữa Rửa Mặt St.Ives Dạng Gel - St.Ives Daily Facial Cleaner Gel 200ml,St. Ives,St. Ives,True,102000.0,139000.0,0.04767709256133627
1261,198,0.000646830530401035,0.5714285714285714,504.8163265306123,Sữa Rửa Mặt St.Ives Dạng Gel - St.Ives Daily Facial Cleaner Gel 200ml,Sữa Rửa Mặt St.Ives - St.Ives sữa rửa mặt tẩy tế bào chết dịu nhẹ 170g,St. Ives,St. Ives,True,139000.0,102000.0,0.04767709256133627
1102,1699,0.0008085381630012937,0.4166666666666667,368.09523809523813,SỮA RỬA MẶT TRÀ XANH GREEN TEA 3W CLINIC HÀN QUỐC 100ML,SỮA RỬA MẶT GẠO BROWN RICE FOAM CLEANSING 3W CILINIC HÀN QUỐC 100ML,3W CLINIC,3W CLINIC,True,35000.0,35000.0,0.3581951854610625
1699,1102,0.0008085381630012937,0.7142857142857143,368.0952380952381,SỮA RỬA MẶT GẠO BROWN RICE FOAM CLEANSING 3W CILINIC HÀN QUỐC 100ML,SỮA RỬA MẶT TRÀ XANH GREEN TEA 3W CLINIC HÀN QUỐC 100ML,3W CLINIC,3W CLINIC,True,35000.0,35000.0,0.3581951854610625
1599,2222,0.000646830530401035,0.25,309.2,Sữa Rửa Mặt Herb Day 365 Cleansing Foam 170ML,Sữa rửa mặt Herbday 365 mẫu mới 170ml của The Face Shop,The Faceshop,The Faceshop,True,90000.0,105000.0,0.21890218538914516
2222,1599,0.000646830530401035,0.8,309.2,Sữa rửa mặt Herbday 365 mẫu mới 170ml của The Face Shop,Sữa Rửa Mặt Herb Day 365 Cleansing Foam 170ML,The Faceshop,The Faceshop,True,105000.0,90000.0,0.21890218538914516
411,1296,0.0008085381630012937,0.2777777777777778,245.39682539682542,[Mã BMLT30 giảm đến 30K đơn 299K] Gel rửa mặt ngăn ngừa mụn Truesky Centella Cleanser chiết xuất rau má 50g,[Mã BMLT30 giảm đến 30K đơn 299K] Sữa rửa mặt sáng da và dưỡng ẩm Truesky Glutathione Cleanser chiết xuất sữa dê 50g,TRUESKY,TRUESKY,True,55000.0,65000.0,0.16840197711512833
1296,411,0.0008085381630012937,0.7142857142857143,245.3968253968254,[Mã BMLT30 giảm đến 30K đơn 299K] Sữa rửa mặt sáng da và dưỡng ẩm Truesky Glutathione Cleanser chiết xuất sữa dê 50g,[Mã BMLT30 giảm đến 30K đơn 299K] Gel rửa mặt ngăn ngừa mụn Truesky Centella Cleanser chiết xuất rau má 50g,TRUESKY,TRUESKY,True,65000.0,55000.0,0.16840197711512833
407,727,0.001131953428201811,0.30434782608695654,209.12077294685992,Sữa Rửa Mặt Acnes Vitamin Cleanser 25g tiện để túi và mang đi du lịch.,[ Mẫu 40g ]Sữa Rửa Mặt Pond's Đất Sét Sạch Sâu Sáng Mịn (40g ),Acnes,Pond’s,False,8000.0,11000.0,0.10341910692443472
727,407,0.001131953428201811,0.7777777777777778,209.1207729468599,[ Mẫu 40g ]Sữa Rửa Mặt Pond's Đất Sét Sạch Sâu Sáng Mịn (40g ),Sữa Rửa Mặt Acnes Vitamin Cleanser 25g tiện để túi và mang đi du lịch.,Pond’s,Acnes,False,11000.0,8000.0,0.10341910692443472
723,624,0.0014553686934023287,0.75,201.65217391304347,"✅[Hàng Auth_Giá Sỉ] Gel rửa mặt, giảm nhờn, ngừa mụn ISIS Pharma Teen Derm Gel 150ml",✅[Chính hãng BABE] Gel rửa mặt dịu nhẹ Babe Stop AKN Purifying Cleansing Gel,ISISPHARMA,no_brand,False,199000.0,239000.0,0.11995760561846196
624,723,0.0014553686934023287,0.391304347826087,201.65217391304347,✅[Chính hãng BABE] Gel rửa mặt dịu nhẹ Babe Stop AKN Purifying Cleansing Gel,"✅[Hàng Auth_Giá Sỉ] Gel rửa mặt, giảm nhờn, ngừa mụn ISIS Pharma Teen Derm Gel 150ml",no_brand,ISISPHARMA,False,239000.0,199000.0,0.11995760561846196
407,1429,0.0008085381630012937,0.21739130434782608,192.0496894409938,Sữa Rửa Mặt Acnes Vitamin Cleanser 25g tiện để túi và mang đi du lịch.,[ Hàng Mẫu Dùng Thử ] Sữa Rửa mặt Trắng Da Bùn Non Acnes Baby Mud 25g,Acnes,Acnes,True,8000.0,8500.0,0.5422910583332784
1429,407,0.0008085381630012937,0.7142857142857143,192.04968944099377,[ Hàng Mẫu Dùng Thử ] Sữa Rửa mặt Trắng Da Bùn Non Acnes Baby Mud 25g,Sữa Rửa Mặt Acnes Vitamin Cleanser 25g tiện để túi và mang đi du lịch.,Acnes,Acnes,True,8500.0,8000.0,0.5422910583332784
1383,593,0.0017787839586028461,0.6875,177.14583333333334,Sữa rửa mặt tạo bọt ma:nyo Pore Cleansing Soda Foam 150ml,Bộ Dụng Cụ Vệ Sinh Mano: 1000 Chuyên Dụng Chất Lượng Cao,ma:nyo,ma:nyo,True,350000.0,307500.0,0.36596702829100036
593,1383,0.0017787839586028461,0.4583333333333333,177.14583333333331,Bộ Dụng Cụ Vệ Sinh Mano: 1000 Chuyên Dụng Chất Lượng Cao,Sữa rửa mặt tạo bọt ma:nyo Pore Cleansing Soda Foam 150ml,ma:nyo,ma:nyo,True,307500.0,350000.0,0.36596702829100036
107,246,0.0016170763260025874,0.3125,175.6818181818182,[XẢ KHO] Sữa rửa mặt Whoo vàng hoàng cung 40ml,[XẢ KHO] SỮA RỬA MẶT CẤP NƯỚC CHỐNG OXY HOÁ WHOO HỒNG 40ML,no_brand,no_brand,True,67000.0,79000.0,0.1819027669029337
246,107,0.0016170763260025874,0.9090909090909091,175.68181818181816,[XẢ KHO] SỮA RỬA MẶT CẤP NƯỚC CHỐNG OXY HOÁ WHOO HỒNG 40ML,[XẢ KHO] Sữa rửa mặt Whoo vàng hoàng cung 40ml,no_brand,no_brand,True,79000.0,67000.0,0.1819027669029337
2,52,0.0035575679172056922,0.7096774193548387,132.98924731182797,"Sữa rửa mặt nam 30Shine phân phối chính hãng Skin&dr Tràm trà 80g cho da mụn, da dầu, dưỡng ẩm trắng da",Sữa Rửa Mặt Cho Nam Skin&Dr Than Hoạt Tính 100g - Trắng da kiềm dầu,Skin&Dr	,Skin&Dr	,True,244000.0,179000.0,-0.017914878811385176
52,2,0.0035575679172056922,0.6666666666666666,132.98924731182794,Sữa Rửa Mặt Cho Nam Skin&Dr Than Hoạt Tính 100g - Trắng da kiềm dầu,"Sữa rửa mặt nam 30Shine phân phối chính hãng Skin&dr Tràm trà 80g cho da mụn, da dầu, dưỡng ẩm trắng da",Skin&Dr	,Skin&Dr	,True,179000.0,244000.0,-0.017914878811385176
83,281,0.0019404915912031048,0.5,123.67999999999999,Sữa rửa mặt dưỡng da tươi sáng và căng mọng Bio-essence Bio-Bird's Nest Collagen Cleanser 100g,Sữa rửa mặt ngừa lão hóa Bi-Essence BioGold BioEssence Gold Cleanser chiết xuất vàng 24k 100g,Bio-essence,Bio-essence,True,139000.0,135000.0,0.4292419283283038
281,83,0.0019404915912031048,0.48,123.67999999999999,Sữa rửa mặt ngừa lão hóa Bi-Essence BioGold BioEssence Gold Cleanser chiết xuất vàng 24k 100g,Sữa rửa mặt dưỡng da tươi sáng và căng mọng Bio-essence Bio-Bird's Nest Collagen Cleanser 100g,Bio-essence,Bio-essence,True,135000.0,139000.0,0.4292419283283038
1581,614,0.001131953428201811,0.5833333333333334,109.31313131313132,Sữa Rửa Mặt Than Hoạt Tính 3W Clinic Charcoal Foam Cleansing 100ml,Sữa rửa mặt 3w Clinic Cleansing Foam 100ml,3W CLINIC,3W CLINIC,True,30000.0,29500.0,0.4565573826784778
614,1581,0.001131953428201811,0.21212121212121213,109.31313131313131,Sữa rửa mặt 3w Clinic Cleansing Foam 100ml,Sữa Rửa Mặt Than Hoạt Tính 3W Clinic Charcoal Foam Cleansing 100ml,3W CLINIC,3W CLINIC,True,29500.0,30000.0,0.4565573826784778
240,1021,0.00129366106080207,0.32,98.944,Kem rửa mặt ngăn ngừa mụn Acnes Creamy Wash 100g,Sữa rửa mặt dưỡng trắng và ngăn ngừa mụn Acnes Pure White Cleanser 100g,Acnes,Acnes,True,56000.0,56000.0,0.3209859570361089
